respondent_id,gender,income_quintile,urban_rural,education,has_account,transactions_90d,uses_credit,uses_savings,cost,distance,documentation,trust,no_credit_history,has_mobile_money,has_utility_account
R009397,female,4,rural,secondary,1,0,0,1,0,0,0,0,0,1,1
R009398,female,2,urban,tertiary,0,0,0,0,0,0,1,0,0,0,1
R009399,female,2,urban,secondary,1,12,0,0,0,0,0,0,0,1,1
R009400,male,2,rural,secondary,1,0,1,0,0,0,0,0,0,0,0
R009401,male,4,urban,primary,1,0,1,1,0,0,0,0,0,1,0
R009402,female,2,urban,secondary,0,0,0,0,0,1,1,0,1,0,1
R009403,female,1,rural,tertiary,0,0,0,0,1,0,1,0,0,0,1
R009404,female,1,urban,primary,0,0,0,0,1,0,0,0,0,0,1
R009405,female,4,rural,tertiary,1,12,1,0,0,0,0,0,0,1,1
R009406,female,2,rural,primary,0,0,0,0,1,0,1,0,0,0,0
R009407,male,2,rural,secondary,1,12,0,1,0,0,0,0,0,1,0
R009408,male,5,rural,secondary,1,1,0,1,0,0,0,0,0,1,0
R009409,female,1,rural,secondary,0,0,0,0,0,0,1,0,1,1,0
R009410,female,2,rural,secondary,0,0,0,0,1,1,1,0,0,0,0
R009411,female,4,urban,none,0,0,0,0,0,0,0,0,0,1,0
R009412,male,5,urban,secondary,1,1,1,1,0,0,0,0,0,1,1
R009413,male,1,urban,primary,1,1,0,1,0,0,0,0,0,0,0
R009414,female,5,rural,secondary,1,1,0,1,0,0,0,0,0,1,1
R009415,female,2,urban,primary,0,0,0,0,0,0,1,0,1,1,0
R009416,male,3,urban,primary,1,1,0,1,0,0,0,0,0,0,1
R009417,female,2,urban,secondary,0,0,0,0,1,0,0,1,1,1,0
R009418,male,4,rural,tertiary,1,5,0,0,0,0,0,0,0,1,1
R009419,male,2,urban,secondary,0,0,0,0,1,0,1,0,0,0,0
R009420,male,2,rural,secondary,1,5,0,0,0,0,0,0,0,1,0
R009421,female,1,rural,secondary,0,0,0,0,0,1,0,1,0,0,1
R009422,male,1,urban,none,0,0,0,0,1,1,1,0,0,0,0
R009423,female,3,rural,tertiary,0,0,0,0,1,1,1,0,1,0,0
R009424,female,3,rural,secondary,1,5,0,1,0,0,0,0,0,0,0
R009425,male,5,urban,primary,1,1,0,0,0,0,0,0,0,1,1
R009426,female,3,urban,tertiary,1,5,0,1,0,0,0,0,0,1,1
R009427,male,1,urban,secondary,1,1,0,1,0,0,0,0,0,0,1
R009428,female,1,urban,tertiary,1,0,0,1,0,0,0,0,0,1,0
R009429,male,3,urban,none,1,0,0,0,0,0,0,0,0,1,1
R009430,female,3,rural,primary,1,2,0,1,0,0,0,0,0,0,1
R009431,male,4,urban,secondary,1,1,0,1,0,0,0,0,0,0,1
R009432,female,5,urban,none,1,30,1,0,0,0,0,0,0,0,1
R009433,male,1,rural,primary,1,12,0,0,0,0,0,0,0,1,0
R009434,female,1,urban,secondary,1,5,0,0,0,0,0,0,0,1,1
R009435,male,5,rural,secondary,1,5,0,0,0,0,0,0,0,1,1
R009436,female,1,rural,secondary,1,5,0,1,0,0,0,0,0,0,0
R009437,male,4,rural,secondary,1,5,0,1,0,0,0,0,0,1,0
R009438,female,2,rural,primary,0,0,0,0,1,1,0,1,1,0,1
R009439,male,2,rural,primary,0,0,0,0,1,0,0,0,0,0,1
R009440,female,5,rural,primary,0,0,0,0,1,1,1,0,1,0,0
R009441,male,4,urban,primary,1,1,0,1,0,0,0,0,0,0,1
R009442,male,2,rural,primary,1,5,0,1,0,0,0,0,0,1,0
R009443,female,1,rural,tertiary,1,12,0,0,0,0,0,0,0,0,0
R009444,male,4,urban,secondary,0,0,0,0,0,1,1,0,0,0,1
R009445,female,1,rural,secondary,1,5,0,0,0,0,0,0,0,1,1
R009446,female,2,urban,tertiary,0,0,0,0,0,1,0,0,0,0,1
R009447,male,1,rural,primary,1,2,1,1,0,0,0,0,0,1,0
R009448,female,2,rural,secondary,0,0,0,0,0,1,1,1,1,1,1
R009449,male,3,urban,primary,0,0,0,0,0,0,0,0,0,1,1
R009450,female,2,urban,secondary,1,2,0,1,0,0,0,0,0,1,1
R009451,female,2,rural,primary,0,0,0,0,1,1,0,1,1,1,1
R009452,female,5,rural,tertiary,1,2,0,1,0,0,0,0,0,1,1
R009453,male,1,urban,secondary,0,0,0,0,1,0,0,0,1,0,0
R009454,female,3,rural,secondary,1,5,0,0,0,0,0,0,0,0,1
R009455,male,4,urban,tertiary,1,1,0,1,0,0,0,0,0,1,0
R009456,male,5,rural,tertiary,1,1,1,1,0,0,0,0,0,1,1
R009457,female,4,rural,primary,1,12,1,0,0,0,0,0,0,1,1
R009458,male,1,urban,tertiary,1,5,0,0,0,0,0,0,0,0,1
R009459,male,5,urban,secondary,1,0,0,0,0,0,0,0,0,1,1
R009460,male,5,rural,none,0,0,0,0,1,1,1,0,0,1,0
R009461,female,2,rural,none,0,0,0,0,1,0,0,0,0,0,0
R009462,female,1,urban,secondary,1,5,0,0,0,0,0,0,0,0,1
R009463,female,4,rural,secondary,1,1,1,0,0,0,0,0,0,1,0
R009464,male,4,urban,tertiary,1,5,1,1,0,0,0,0,0,1,0
R009465,female,5,urban,secondary,1,30,1,0,0,0,0,0,0,1,1
R009466,female,1,urban,secondary,1,12,0,0,0,0,0,0,0,0,1
R009467,male,1,urban,secondary,0,0,0,0,1,0,1,0,0,0,0
R009468,female,1,rural,secondary,0,0,0,0,1,0,0,0,1,1,0
R009469,male,2,urban,secondary,1,5,1,0,0,0,0,0,0,0,1
R009470,male,1,rural,tertiary,1,5,0,0,0,0,0,0,0,0,0
R009471,male,3,urban,none,0,0,0,0,1,0,1,0,0,1,0
R009472,male,5,urban,secondary,1,5,0,1,0,0,0,0,0,1,1
R009473,male,5,rural,secondary,1,5,1,0,0,0,0,0,0,1,0
R009474,female,4,rural,primary,1,1,1,0,0,0,0,0,0,1,1
R009475,female,1,urban,none,0,0,0,0,0,0,1,1,1,0,1
R009476,male,5,urban,secondary,1,30,0,0,0,0,0,0,0,1,1
R009477,male,5,urban,none,1,30,0,1,0,0,0,0,0,1,1
R009478,male,2,urban,secondary,1,30,0,0,0,0,0,0,0,1,0
R009479,female,2,rural,primary,0,0,0,0,1,1,0,0,0,1,1
R009480,female,5,urban,secondary,1,5,0,1,0,0,0,0,0,1,1
R009481,male,2,rural,primary,1,1,1,1,0,0,0,0,0,1,0
R009482,male,2,urban,none,1,12,0,0,0,0,0,0,0,1,0
R009483,female,3,urban,primary,1,12,0,0,0,0,0,0,0,0,1
R009484,male,4,urban,secondary,1,5,0,1,0,0,0,0,0,1,1
R009485,male,1,rural,tertiary,1,1,0,0,0,0,0,0,0,1,0
R009486,female,4,urban,secondary,1,12,1,1,0,0,0,0,0,0,1
R009487,male,1,rural,tertiary,1,5,0,0,0,0,0,0,0,1,0
R009488,male,4,urban,secondary,1,5,0,0,0,0,0,0,0,1,1
R009489,male,2,rural,secondary,0,0,0,0,0,1,0,0,0,1,1
R009490,male,2,rural,secondary,1,30,0,0,0,0,0,0,0,0,1
R009491,male,5,urban,primary,1,1,1,1,0,0,0,0,0,1,1
R009492,male,3,urban,secondary,1,5,0,0,0,0,0,0,0,0,0
R009493,female,2,rural,tertiary,1,2,1,1,0,0,0,0,0,0,0
R009494,female,5,urban,secondary,1,12,0,1,0,0,0,0,0,1,1
R009495,female,1,urban,tertiary,1,30,0,0,0,0,0,0,0,1,1
R009496,male,1,rural,primary,1,2,0,0,0,0,0,0,0,1,0
R009497,female,1,urban,none,1,5,0,0,0,0,0,0,0,0,0
R009498,male,2,urban,secondary,1,30,0,1,0,0,0,0,0,0,0
R009499,female,4,urban,secondary,1,12,0,0,0,0,0,0,0,0,0
R009500,male,3,urban,primary,1,0,0,1,0,0,0,0,0,0,1
R009501,female,3,urban,primary,1,1,0,1,0,0,0,0,0,0,1
R009502,female,3,urban,primary,0,0,0,0,1,0,1,0,0,0,1
R009503,female,2,urban,secondary,1,1,0,1,0,0,0,0,0,1,1
R009504,female,1,urban,primary,0,0,0,0,0,0,1,1,0,0,1
R009505,male,4,urban,secondary,1,1,1,0,0,0,0,0,0,0,1
R009506,male,1,rural,secondary,1,2,0,1,0,0,0,0,0,1,0
R009507,male,3,urban,secondary,1,2,1,0,0,0,0,0,0,1,1
R009508,female,1,rural,secondary,0,0,0,0,0,0,1,0,1,1,0
R009509,male,2,urban,secondary,0,0,0,0,1,0,1,0,1,0,1
R009510,female,3,urban,primary,1,30,1,1,0,0,0,0,0,0,0
R009511,male,3,urban,secondary,1,12,1,0,0,0,0,0,0,0,1
R009512,female,1,urban,secondary,1,5,1,0,0,0,0,0,0,1,1
R009513,male,4,urban,tertiary,1,5,0,1,0,0,0,0,0,1,1
R009514,male,3,urban,secondary,1,12,1,0,0,0,0,0,0,1,0
R009515,male,4,urban,secondary,1,12,0,1,0,0,0,0,0,1,1
R009516,female,1,urban,tertiary,1,1,0,1,0,0,0,0,0,0,0
R009517,female,1,urban,primary,0,0,0,0,1,0,0,1,1,0,0
R009518,male,1,rural,primary,0,0,0,0,0,0,0,0,1,0,1
R009519,male,1,urban,primary,1,2,0,0,0,0,0,0,0,1,0
R009520,female,3,rural,secondary,1,5,1,0,0,0,0,0,0,0,1
R009521,female,2,urban,primary,1,30,0,0,0,0,0,0,0,1,1
R009522,male,3,rural,none,0,0,0,0,1,0,1,0,0,0,1
R009523,male,5,urban,secondary,1,1,0,1,0,0,0,0,0,1,1
R009524,male,4,urban,tertiary,1,1,0,0,0,0,0,0,0,0,1
R009525,male,1,rural,tertiary,1,30,0,0,0,0,0,0,0,1,0
R009526,female,3,urban,secondary,1,12,1,0,0,0,0,0,0,1,1
R009527,female,2,urban,secondary,1,5,1,0,0,0,0,0,0,0,0
R009528,female,3,rural,secondary,0,0,0,0,1,1,1,0,0,1,1
R009529,female,1,urban,none,0,0,0,0,1,0,0,1,0,0,0
R009530,female,5,rural,secondary,1,2,0,1,0,0,0,0,0,0,1
R009531,female,3,urban,secondary,1,2,0,0,0,0,0,0,0,0,1
R009532,female,1,rural,secondary,0,0,0,0,1,0,1,0,1,0,0
R009533,female,4,urban,primary,1,5,0,1,0,0,0,0,0,1,1
R009534,female,1,rural,tertiary,1,5,0,0,0,0,0,0,0,0,0
R009535,male,1,rural,primary,1,30,0,0,0,0,0,0,0,0,0
R009536,male,2,urban,primary,0,0,0,0,0,0,0,1,0,0,1
R009537,male,4,urban,primary,1,1,1,1,0,0,0,0,0,1,1
R009538,male,3,rural,tertiary,1,30,0,0,0,0,0,0,0,0,0
R009539,female,4,urban,primary,1,1,0,1,0,0,0,0,0,1,1
R009540,female,5,rural,primary,1,2,1,1,0,0,0,0,0,1,0
R009541,female,4,urban,primary,1,12,1,0,0,0,0,0,0,0,1
R009542,male,2,urban,primary,0,0,0,0,0,0,1,1,0,0,1
R009543,male,3,urban,none,1,12,0,1,0,0,0,0,0,1,1
R009544,female,2,urban,none,1,1,0,1,0,0,0,0,0,1,1
R009545,female,2,urban,secondary,1,2,1,0,0,0,0,0,0,1,0
R009546,female,2,urban,secondary,1,1,0,0,0,0,0,0,0,0,1
R009547,male,1,rural,secondary,1,12,0,0,0,0,0,0,0,1,1
R009548,male,4,urban,secondary,1,1,1,0,0,0,0,0,0,1,1
R009549,female,2,rural,secondary,1,12,0,0,0,0,0,0,0,1,1
R009550,female,2,rural,none,0,0,0,0,1,0,0,1,1,1,1
R009551,male,2,urban,primary,0,0,0,0,1,0,0,1,1,0,1
R009552,male,4,rural,secondary,1,0,0,1,0,0,0,0,0,1,0
R009553,female,1,urban,tertiary,1,1,0,1,0,0,0,0,0,1,0
R009554,female,4,urban,secondary,1,2,0,1,0,0,0,0,0,1,0
R009555,male,5,urban,secondary,1,1,0,0,0,0,0,0,0,1,1
R009556,male,4,rural,primary,1,5,0,1,0,0,0,0,0,1,0
R009557,female,5,urban,primary,1,1,1,0,0,0,0,0,0,1,1
R009558,female,1,urban,primary,0,0,0,0,1,0,1,0,0,0,1
R009559,female,2,urban,none,0,0,0,0,1,0,1,0,1,0,1
R009560,female,1,rural,primary,1,12,0,0,0,0,0,0,0,0,0
R009561,female,5,urban,secondary,1,12,1,1,0,0,0,0,0,1,1
R009562,female,4,rural,secondary,1,1,0,1,0,0,0,0,0,1,1
R009563,female,1,rural,secondary,1,1,0,0,0,0,0,0,0,1,0
R009564,female,1,rural,none,1,12,0,0,0,0,0,0,0,0,0
R009565,female,1,urban,primary,0,0,0,0,0,0,0,0,1,0,1
R009566,male,1,urban,primary,1,12,0,1,0,0,0,0,0,0,1
R009567,male,3,rural,tertiary,1,1,0,1,0,0,0,0,0,1,0
R009568,male,4,rural,primary,1,0,0,0,0,0,0,0,0,1,0
R009569,male,1,urban,primary,1,2,0,0,0,0,0,0,0,0,1
R009570,female,4,urban,primary,1,5,0,0,0,0,0,0,0,1,1
R009571,male,4,urban,secondary,1,1,0,0,0,0,0,0,0,0,1
R009572,female,2,urban,secondary,1,12,0,0,0,0,0,0,0,0,0
R009573,female,4,urban,tertiary,1,1,1,1,0,0,0,0,0,1,1
R009574,female,3,urban,none,0,0,0,0,0,0,0,1,0,1,1
R009575,female,2,urban,secondary,1,12,0,0,0,0,0,0,0,0,0
R009576,female,5,urban,secondary,1,12,0,0,0,0,0,0,0,0,0
R009577,male,2,urban,tertiary,1,1,0,0,0,0,0,0,0,0,1
R009578,male,1,rural,primary,0,0,0,0,0,1,0,0,0,1,1
R009579,male,4,rural,secondary,0,0,0,0,0,0,1,0,1,0,0
R009580,female,1,urban,secondary,1,30,0,0,0,0,0,0,0,1,1
R009581,male,1,rural,secondary,1,0,0,0,0,0,0,0,0,1,1
R009582,male,1,urban,secondary,1,2,0,0,0,0,0,0,0,0,1
R009583,male,1,rural,tertiary,1,12,1,0,0,0,0,0,0,0,0
R009584,male,1,urban,tertiary,1,0,0,0,0,0,0,0,0,0,1
R009585,male,1,urban,tertiary,1,12,0,0,0,0,0,0,0,1,1
R009586,female,1,urban,tertiary,1,5,1,0,0,0,0,0,0,0,1
R009587,male,3,rural,secondary,1,0,0,0,0,0,0,0,0,0,1
R009588,male,4,urban,secondary,1,5,0,1,0,0,0,0,0,1,1
R009589,female,1,urban,primary,1,2,0,0,0,0,0,0,0,0,0
R009590,female,1,rural,secondary,0,0,0,0,1,1,0,1,0,0,0
R009591,female,5,urban,secondary,1,5,0,1,0,0,0,0,0,0,1
R009592,male,1,urban,primary,0,0,0,0,0,0,1,1,1,0,1
R009593,male,5,rural,primary,1,5,0,0,0,0,0,0,0,1,0
R009594,male,5,urban,secondary,1,12,1,1,0,0,0,0,0,0,1
R009595,female,1,rural,secondary,0,0,0,0,0,1,0,1,0,0,0
R009596,male,3,urban,tertiary,1,0,0,1,0,0,0,0,0,0,1
R009597,female,1,urban,primary,0,0,0,0,1,0,0,1,0,1,1
R009598,male,5,rural,secondary,1,2,0,1,0,0,0,0,0,1,1
R009599,male,2,rural,secondary,1,1,0,0,0,0,0,0,0,1,1
R009600,female,3,rural,secondary,1,0,0,0,0,0,0,0,0,0,1
R009601,female,2,urban,primary,0,0,0,0,1,0,0,1,0,0,1
R009602,female,1,urban,none,0,0,0,0,0,0,1,1,0,0,0
R009603,male,3,urban,secondary,1,0,0,0,0,0,0,0,0,0,1
R009604,male,4,rural,secondary,1,2,0,0,0,0,0,0,0,1,1
R009605,male,1,urban,primary,1,5,0,0,0,0,0,0,0,0,1
R009606,male,4,rural,secondary,0,0,0,0,0,1,1,0,1,0,0
R009607,female,3,urban,tertiary,1,2,0,1,0,0,0,0,0,0,1
R009608,female,2,rural,none,0,0,0,0,1,1,0,0,0,0,0
R009609,male,2,urban,primary,0,0,0,0,0,0,1,1,0,0,0
R009610,male,2,rural,tertiary,0,0,0,0,1,1,0,0,1,0,1
R009611,male,4,rural,primary,1,12,1,1,0,0,0,0,0,1,1
R009612,male,4,rural,secondary,1,30,0,0,0,0,0,0,0,1,1
R009613,male,4,rural,none,1,1,1,0,0,0,0,0,0,1,1
R009614,female,2,rural,primary,0,0,0,0,1,0,1,0,0,1,0
R009615,male,4,rural,none,1,1,0,1,0,0,0,0,0,1,1
R009616,female,2,rural,secondary,0,0,0,0,1,0,0,1,1,0,1
R009617,male,2,urban,secondary,1,5,0,0,0,0,0,0,0,0,1
R009618,male,4,urban,secondary,1,1,1,1,0,0,0,0,0,1,1
R009619,male,3,urban,tertiary,1,12,1,0,0,0,0,0,0,0,0
R009620,male,4,rural,secondary,1,30,0,0,0,0,0,0,0,1,1
R009621,male,2,urban,primary,1,1,0,0,0,0,0,0,0,0,0
R009622,female,2,urban,secondary,1,0,1,0,0,0,0,0,0,1,1
R009623,female,1,urban,secondary,1,2,1,0,0,0,0,0,0,0,1
R009624,female,3,rural,tertiary,1,12,1,1,0,0,0,0,0,0,1
R009625,male,1,rural,secondary,1,1,0,0,0,0,0,0,0,1,1
R009626,male,2,urban,none,1,12,0,1,0,0,0,0,0,1,1
R009627,female,1,rural,primary,1,1,0,0,0,0,0,0,0,0,0
R009628,female,5,urban,none,1,0,0,1,0,0,0,0,0,1,1
R009629,male,2,rural,secondary,0,0,0,0,0,0,0,1,1,1,1
R009630,female,4,urban,secondary,1,5,0,0,0,0,0,0,0,1,1
R009631,male,1,rural,tertiary,1,0,0,0,0,0,0,0,0,1,1
R009632,male,4,urban,secondary,1,1,0,0,0,0,0,0,0,0,1
R009633,female,3,urban,primary,1,5,0,0,0,0,0,0,0,1,1
R009634,female,5,urban,tertiary,1,1,1,1,0,0,0,0,0,1,1
R009635,male,1,rural,none,1,5,0,0,0,0,0,0,0,0,0
R009636,male,2,urban,secondary,1,2,0,0,0,0,0,0,0,0,1
R009637,female,1,urban,secondary,1,5,0,1,0,0,0,0,0,1,1
R009638,male,1,rural,tertiary,1,5,0,0,0,0,0,0,0,0,1
R009639,female,2,rural,secondary,1,0,0,0,0,0,0,0,0,0,1
R009640,male,1,rural,primary,0,0,0,0,1,0,1,0,1,1,0
R009641,female,1,urban,secondary,1,5,0,0,0,0,0,0,0,0,1
R009642,male,2,urban,secondary,1,12,0,0,0,0,0,0,0,1,1
R009643,female,2,urban,secondary,1,5,0,0,0,0,0,0,0,1,1
R009644,male,2,urban,secondary,0,0,0,0,1,0,0,0,1,1,1
R009645,female,2,rural,tertiary,1,2,0,1,0,0,0,0,0,1,1
R009646,female,4,urban,secondary,1,2,0,1,0,0,0,0,0,0,1
R009647,male,4,urban,secondary,1,2,1,0,0,0,0,0,0,1,1
R009648,female,2,rural,tertiary,1,0,0,0,0,0,0,0,0,0,0
R009649,female,3,urban,secondary,1,2,0,1,0,0,0,0,0,0,1
R009650,female,5,urban,tertiary,0,0,0,0,1,0,1,0,0,1,1
R009651,male,2,urban,secondary,1,12,0,0,0,0,0,0,0,0,1
R009652,female,2,urban,tertiary,1,12,0,0,0,0,0,0,0,0,0
R009653,female,1,urban,secondary,1,5,0,0,0,0,0,0,0,0,1
R009654,female,4,urban,tertiary,1,1,0,0,0,0,0,0,0,0,1
R009655,male,4,urban,tertiary,1,2,1,0,0,0,0,0,0,1,1
R009656,male,2,rural,tertiary,1,12,0,0,0,0,0,0,0,0,1
R009657,male,2,urban,tertiary,1,2,0,0,0,0,0,0,0,0,1
R009658,female,4,urban,secondary,1,1,1,0,0,0,0,0,0,0,1
R009659,female,5,urban,secondary,1,0,0,0,0,0,0,0,0,1,1
R009660,female,5,rural,secondary,1,12,0,0,0,0,0,0,0,1,1
R009661,male,2,urban,secondary,1,5,0,0,0,0,0,0,0,0,0
R009662,female,3,urban,secondary,1,2,0,0,0,0,0,0,0,0,1
R009663,male,1,urban,none,0,0,0,0,0,0,1,1,0,0,0
R009664,male,1,urban,none,1,1,1,0,0,0,0,0,0,1,0
R009665,male,4,urban,tertiary,1,2,1,1,0,0,0,0,0,1,1
R009666,male,4,rural,secondary,1,5,0,1,0,0,0,0,0,1,0
R009667,female,2,urban,tertiary,1,5,0,1,0,0,0,0,0,0,0
R009668,female,1,rural,primary,0,0,0,0,1,1,0,0,0,0,0
R009669,female,2,rural,secondary,0,0,0,0,1,0,0,1,0,0,1
R009670,female,5,rural,secondary,1,1,0,1,0,0,0,0,0,0,1
R009671,female,5,rural,tertiary,1,5,1,1,0,0,0,0,0,1,1
R009672,female,2,rural,secondary,1,30,0,0,0,0,0,0,0,1,0
R009673,female,5,urban,primary,1,2,0,1,0,0,0,0,0,1,1
R009674,female,1,urban,tertiary,1,5,0,1,0,0,0,0,0,0,0
R009675,female,4,rural,none,0,0,0,0,0,1,0,1,1,1,1
R009676,male,1,rural,secondary,1,12,0,0,0,0,0,0,0,1,0
R009677,male,3,urban,secondary,1,30,0,0,0,0,0,0,0,0,0
R009678,male,3,urban,secondary,1,2,0,0,0,0,0,0,0,0,0
R009679,female,4,rural,secondary,0,0,0,0,1,0,0,0,0,1,1
R009680,female,1,urban,none,0,0,0,0,1,1,0,0,0,0,0
R009681,female,2,rural,secondary,1,5,1,0,0,0,0,0,0,0,0
R009682,female,3,urban,primary,1,2,0,0,0,0,0,0,0,1,0
R009683,female,5,urban,secondary,1,1,1,1,0,0,0,0,0,1,1
R009684,male,3,rural,tertiary,1,5,1,1,0,0,0,0,0,1,0
R009685,male,3,urban,none,1,2,0,1,0,0,0,0,0,0,1
R009686,female,5,urban,secondary,1,12,0,1,0,0,0,0,0,1,0
R009687,male,4,rural,secondary,1,5,1,1,0,0,0,0,0,1,0
R009688,female,1,urban,secondary,1,1,0,0,0,0,0,0,0,0,0
R009689,female,1,rural,primary,1,5,0,0,0,0,0,0,0,1,0
R009690,female,1,urban,secondary,1,12,0,0,0,0,0,0,0,0,1
R009691,female,3,urban,primary,1,1,0,0,0,0,0,0,0,1,0
R009692,male,2,rural,secondary,1,2,0,1,0,0,0,0,0,1,1
R009693,male,2,urban,secondary,1,12,0,0,0,0,0,0,0,1,0
R009694,female,1,rural,secondary,1,1,0,1,0,0,0,0,0,1,0
R009695,female,4,urban,tertiary,1,2,0,0,0,0,0,0,0,1,1
R009696,male,1,urban,primary,0,0,0,0,0,0,0,1,1,0,1
R009697,female,3,rural,secondary,1,1,1,1,0,0,0,0,0,1,0
R009698,female,4,urban,primary,1,12,0,0,0,0,0,0,0,1,1
R009699,female,3,rural,tertiary,1,0,1,0,0,0,0,0,0,1,1
R009700,female,2,rural,secondary,0,0,0,0,1,0,0,0,0,0,0
R009701,male,2,urban,tertiary,1,5,0,0,0,0,0,0,0,1,1
R009702,male,2,rural,primary,0,0,0,0,1,0,1,0,1,0,1
R009703,female,1,rural,primary,0,0,0,0,1,1,1,0,0,0,0
R009704,female,4,urban,secondary,0,0,0,0,1,0,0,0,1,1,1
R009705,male,5,rural,primary,1,2,1,0,0,0,0,0,0,1,0
R009706,male,3,urban,secondary,1,2,1,1,0,0,0,0,0,1,1
R009707,female,4,urban,secondary,1,1,0,0,0,0,0,0,0,0,1
R009708,female,2,urban,secondary,0,0,0,0,1,0,1,0,0,0,0
R009709,male,1,rural,secondary,1,1,0,0,0,0,0,0,0,0,0
R009710,female,3,rural,tertiary,0,0,0,0,0,0,1,0,0,0,1
R009711,male,1,urban,tertiary,1,30,0,0,0,0,0,0,0,0,1
R009712,male,1,rural,primary,1,0,0,0,0,0,0,0,0,1,0
R009713,female,5,urban,secondary,1,5,0,0,0,0,0,0,0,1,1
R009714,female,3,rural,tertiary,1,1,1,0,0,0,0,0,0,0,1
R009715,male,5,rural,primary,0,0,0,0,1,1,1,1,1,1,1
R009716,male,2,urban,primary,1,2,0,0,0,0,0,0,0,0,1
R009717,female,1,urban,secondary,1,5,0,0,0,0,0,0,0,1,1
R009718,female,2,urban,secondary,1,5,0,1,0,0,0,0,0,0,1
R009719,female,5,rural,tertiary,1,5,0,0,0,0,0,0,0,1,0
R009720,female,2,rural,tertiary,1,5,0,1,0,0,0,0,0,0,0
R009721,female,1,rural,primary,0,0,0,0,0,1,1,0,1,0,0
R009722,male,4,urban,none,1,30,0,1,0,0,0,0,0,1,1
R009723,female,1,urban,secondary,0,0,0,0,1,0,1,0,1,1,1
R009724,male,3,urban,tertiary,1,5,0,0,0,0,0,0,0,0,1
R009725,female,1,urban,primary,0,0,0,0,1,1,1,0,0,1,1
R009726,male,1,rural,tertiary,1,0,0,0,0,0,0,0,0,0,0
R009727,male,2,urban,secondary,1,2,0,0,0,0,0,0,0,0,0
R009728,female,2,urban,tertiary,0,0,0,0,1,0,0,0,0,1,0
R009729,male,1,rural,tertiary,1,5,0,0,0,0,0,0,0,0,0
R009730,female,1,urban,secondary,1,5,0,1,0,0,0,0,0,0,1
R009731,female,5,rural,primary,0,0,0,0,1,1,0,0,1,0,1
R009732,female,5,rural,primary,1,2,0,1,0,0,0,0,0,1,1
R009733,male,1,urban,primary,0,0,0,0,1,0,0,1,1,0,1
R009734,male,1,rural,primary,1,1,0,0,0,0,0,0,0,1,0
R009735,female,5,rural,secondary,0,0,0,0,1,0,0,0,0,1,0
R009736,male,3,rural,tertiary,1,1,0,0,0,0,0,0,0,1,0
R009737,female,1,rural,none,0,0,0,0,1,1,0,0,1,1,0
R009738,female,2,urban,tertiary,1,12,0,1,0,0,0,0,0,0,1
R009739,female,5,urban,secondary,1,1,0,1,0,0,0,0,0,1,1
R009740,female,3,rural,primary,1,1,0,1,0,0,0,0,0,0,1
R009741,female,3,rural,tertiary,1,0,0,0,0,0,0,0,0,0,1
R009742,male,1,urban,secondary,1,5,0,0,0,0,0,0,0,1,1
R009743,female,1,rural,none,0,0,0,0,1,0,1,1,1,0,0
R009744,female,2,rural,primary,1,2,0,1,0,0,0,0,0,1,0
R009745,male,5,urban,none,1,1,1,1,0,0,0,0,0,1,1
R009746,male,2,urban,secondary,1,2,0,0,0,0,0,0,0,0,1
R009747,female,1,rural,secondary,0,0,0,0,1,1,0,0,1,1,1
R009748,female,5,urban,primary,1,5,0,0,0,0,0,0,0,0,1
R009749,female,2,urban,tertiary,1,12,0,0,0,0,0,0,0,0,1
R009750,male,5,rural,tertiary,1,2,1,1,0,0,0,0,0,1,1
R009751,female,1,urban,none,0,0,0,0,1,0,1,1,1,0,0
R009752,male,5,urban,none,1,5,0,0,0,0,0,0,0,1,1
R009753,male,1,urban,primary,0,0,0,0,1,0,1,0,1,1,1
R009754,male,3,urban,secondary,1,5,0,0,0,0,0,0,0,1,0
R009755,female,5,rural,secondary,1,12,0,0,0,0,0,0,0,1,0
R009756,female,2,urban,secondary,1,12,0,0,0,0,0,0,0,0,1
R009757,male,2,rural,primary,1,1,0,0,0,0,0,0,0,0,1
R009758,male,2,urban,none,1,5,0,0,0,0,0,0,0,1,1
R009759,female,2,urban,secondary,0,0,0,0,1,0,1,1,1,1,0
R009760,female,2,rural,secondary,1,0,0,0,0,0,0,0,0,1,1
R009761,male,3,rural,secondary,1,5,0,0,0,0,0,0,0,0,0
R009762,female,4,urban,primary,1,12,0,0,0,0,0,0,0,0,0
R009763,female,1,rural,primary,0,0,0,0,0,0,0,0,1,0,0
R009764,male,2,rural,secondary,1,30,1,1,0,0,0,0,0,1,0
R009765,male,3,urban,secondary,1,2,0,0,0,0,0,0,0,1,1
R009766,female,1,urban,none,0,0,0,0,0,0,1,0,0,0,0
R009767,male,2,urban,secondary,1,5,0,0,0,0,0,0,0,0,0
R009768,female,1,rural,primary,0,0,0,0,0,0,1,0,1,0,1
R009769,male,2,urban,primary,1,5,0,1,0,0,0,0,0,0,1
R009770,female,5,urban,primary,1,2,0,1,0,0,0,0,0,0,1
R009771,male,1,rural,secondary,1,2,0,0,0,0,0,0,0,0,0
R009772,male,3,rural,primary,1,1,0,1,0,0,0,0,0,1,0
R009773,female,5,rural,none,1,2,0,1,0,0,0,0,0,1,0
R009774,female,2,urban,secondary,1,2,0,0,0,0,0,0,0,1,0
