loan_id,grade,amount,term_months,interest_rate,defaulted,recovery_rate
L007169,B,7500,24,0.0833,0,0.0
L007170,D,7500,36,0.1536,1,0.1723
L007171,B,2500,12,0.0723,1,0.2329
L007172,C,1000,12,0.1075,0,0.0
L007173,A,2500,12,0.0543,0,0.0
L007174,C,10000,36,0.1065,0,0.0
L007175,B,5000,24,0.0764,0,0.0
L007176,B,500,12,0.0773,0,0.0
L007177,A,10000,60,0.0491,0,0.0
L007178,C,1000,60,0.1064,0,0.0
L007179,C,500,24,0.1121,0,0.0
L007180,A,7500,12,0.0568,0,0.0
L007181,A,10000,60,0.049,0,0.0
L007182,E,1000,60,0.1976,0,0.0
L007183,B,2500,36,0.0871,0,0.0
L007184,B,5000,60,0.0761,0,0.0
L007185,C,10000,36,0.108,0,0.0
L007186,A,10000,12,0.0464,0,0.0
L007187,B,500,36,0.0811,0,0.0
L007188,B,7500,60,0.0804,0,0.0
L007189,D,1000,36,0.1561,0,0.0
L007190,C,10000,12,0.1113,0,0.0
L007191,E,5000,60,0.1985,0,0.0
L007192,A,1000,24,0.062,0,0.0
L007193,B,10000,12,0.0713,0,0.0
L007194,B,500,60,0.0714,0,0.0
L007195,A,7500,60,0.0565,0,0.0
L007196,D,5000,12,0.1555,1,0.1326
L007197,B,5000,36,0.0785,0,0.0
L007198,B,10000,36,0.075,0,0.0
L007199,B,1000,60,0.0888,0,0.0
L007200,B,2500,24,0.0807,0,0.0
L007201,B,1000,12,0.0842,0,0.0
L007202,E,2500,36,0.2018,0,0.0
L007203,D,1000,24,0.1519,0,0.0
L007204,E,7500,60,0.198,0,0.0
L007205,B,1000,60,0.0841,0,0.0
L007206,C,1000,60,0.1109,0,0.0
L007207,D,5000,36,0.1481,0,0.0
L007208,B,5000,24,0.077,0,0.0
L007209,C,2500,36,0.1199,0,0.0
L007210,C,5000,36,0.1051,0,0.0
L007211,B,5000,12,0.0718,0,0.0
L007212,C,10000,12,0.1084,0,0.0
L007213,B,5000,12,0.0726,0,0.0
L007214,B,1000,12,0.0973,0,0.0
L007215,B,2500,24,0.0792,0,0.0
L007216,E,2500,36,0.1946,0,0.0
L007217,C,5000,24,0.1114,0,0.0
L007218,C,1000,24,0.1165,0,0.0
L007219,E,500,24,0.2002,0,0.0
L007220,E,7500,24,0.2012,1,0.0963
L007221,A,5000,12,0.0583,0,0.0
L007222,A,10000,24,0.059,0,0.0
L007223,D,5000,24,0.1454,0,0.0
L007224,E,2500,24,0.1878,0,0.0
L007225,B,2500,24,0.0813,0,0.0
L007226,B,5000,24,0.0819,0,0.0
L007227,E,2500,24,0.1895,1,0.2755
L007228,B,2500,24,0.0816,0,0.0
L007229,C,2500,24,0.1181,0,0.0
L007230,A,500,36,0.0544,0,0.0
L007231,C,7500,60,0.1132,0,0.0
L007232,A,5000,12,0.0475,0,0.0
L007233,A,7500,12,0.0588,0,0.0
L007234,A,7500,36,0.0428,0,0.0
L007235,A,5000,12,0.0455,0,0.0
L007236,B,7500,60,0.0899,0,0.0
L007237,B,7500,12,0.0863,0,0.0
L007238,B,2500,36,0.0843,0,0.0
L007239,B,7500,12,0.0796,0,0.0
L007240,B,10000,24,0.0844,0,0.0
L007241,D,7500,24,0.1538,0,0.0
L007242,A,10000,60,0.0567,0,0.0
L007243,B,500,12,0.0894,0,0.0
L007244,C,1000,24,0.1054,0,0.0
L007245,D,5000,60,0.1501,0,0.0
L007246,A,500,24,0.0529,0,0.0
L007247,C,7500,60,0.1025,0,0.0
L007248,D,2500,12,0.1445,0,0.0
L007249,D,7500,60,0.1505,0,0.0
L007250,C,5000,60,0.1058,0,0.0
L007251,D,1000,60,0.1556,0,0.0
L007252,D,10000,36,0.1478,0,0.0
L007253,B,5000,24,0.0729,0,0.0
L007254,A,7500,36,0.0598,0,0.0
L007255,D,2500,12,0.1524,0,0.0
L007256,A,10000,24,0.0602,0,0.0
L007257,A,10000,36,0.0628,0,0.0
L007258,D,5000,12,0.1503,0,0.0
L007259,A,500,24,0.0379,0,0.0
L007260,C,10000,36,0.1155,0,0.0
L007261,E,7500,12,0.1977,0,0.0
L007262,D,2500,12,0.1479,0,0.0
L007263,E,2500,36,0.2014,0,0.0
L007264,E,1000,36,0.1979,0,0.0
L007265,A,7500,60,0.0582,0,0.0
L007266,B,500,12,0.0722,0,0.0
L007267,B,7500,60,0.0752,0,0.0
L007268,C,500,60,0.115,0,0.0
L007269,B,1000,36,0.0697,1,0.3257
L007270,C,2500,36,0.095,0,0.0
L007271,B,2500,36,0.0679,0,0.0
L007272,A,10000,24,0.0528,0,0.0
L007273,B,10000,36,0.0763,0,0.0
L007274,C,5000,24,0.1103,0,0.0
L007275,D,10000,24,0.1473,0,0.0
L007276,D,2500,36,0.1473,0,0.0
L007277,A,5000,12,0.0542,0,0.0
L007278,D,500,24,0.1453,0,0.0
L007279,E,5000,12,0.1936,0,0.0
L007280,D,5000,24,0.1456,0,0.0
L007281,A,1000,24,0.0673,0,0.0
L007282,E,500,12,0.2085,0,0.0
L007283,B,7500,24,0.0787,0,0.0
L007284,B,500,60,0.0841,0,0.0
L007285,C,1000,12,0.1119,0,0.0
L007286,D,2500,36,0.154,0,0.0
L007287,B,5000,24,0.081,0,0.0
L007288,B,2500,60,0.076,0,0.0
L007289,E,5000,24,0.1985,1,0.2583
L007290,B,500,60,0.069,0,0.0
L007291,B,2500,24,0.0744,0,0.0
L007292,A,1000,24,0.0527,0,0.0
L007293,B,10000,36,0.0812,0,0.0
L007294,C,5000,36,0.106,0,0.0
L007295,C,10000,60,0.1229,0,0.0
L007296,A,2500,60,0.0584,0,0.0
L007297,C,500,24,0.1084,0,0.0
L007298,B,5000,24,0.0835,0,0.0
L007299,A,10000,36,0.059,0,0.0
L007300,C,5000,24,0.1297,0,0.0
L007301,C,500,60,0.0985,0,0.0
L007302,D,7500,36,0.1528,0,0.0
L007303,A,5000,60,0.0489,0,0.0
L007304,C,10000,24,0.1091,0,0.0
L007305,B,500,12,0.0825,0,0.0
L007306,A,5000,12,0.0489,0,0.0
L007307,B,500,36,0.0813,0,0.0
L007308,C,1000,12,0.1205,0,0.0
L007309,A,10000,60,0.0581,0,0.0
L007310,C,500,12,0.1113,0,0.0
L007311,C,2500,60,0.114,0,0.0
L007312,C,10000,24,0.1123,0,0.0
L007313,C,10000,36,0.1121,0,0.0
L007314,B,2500,12,0.0776,0,0.0
L007315,D,7500,24,0.148,0,0.0
L007316,C,1000,60,0.1052,0,0.0
L007317,D,1000,60,0.1479,0,0.0
L007318,C,10000,60,0.115,0,0.0
L007319,A,500,24,0.0633,0,0.0
L007320,C,500,24,0.1071,0,0.0
L007321,E,1000,36,0.1863,0,0.0
L007322,B,2500,36,0.09,0,0.0
L007323,D,5000,60,0.1373,0,0.0
L007324,C,7500,60,0.116,0,0.0
L007325,B,2500,36,0.0736,0,0.0
L007326,B,1000,12,0.0671,0,0.0
L007327,E,10000,12,0.1958,0,0.0
L007328,A,5000,24,0.0517,0,0.0
L007329,D,7500,60,0.1589,0,0.0
L007330,E,7500,24,0.2,0,0.0
L007331,A,7500,36,0.0626,0,0.0
L007332,C,1000,36,0.1113,0,0.0
L007333,D,500,60,0.147,0,0.0
L007334,E,5000,60,0.19,0,0.0
L007335,D,500,24,0.1511,0,0.0
L007336,B,5000,36,0.0757,0,0.0
L007337,D,500,60,0.157,0,0.0
L007338,D,2500,36,0.1444,0,0.0
L007339,D,1000,12,0.1561,1,0.2637
L007340,C,10000,60,0.1181,0,0.0
L007341,A,500,60,0.0658,0,0.0
L007342,B,5000,12,0.0831,0,0.0
L007343,D,5000,12,0.1591,0,0.0
L007344,B,1000,36,0.0754,0,0.0
L007345,E,5000,60,0.1988,0,0.0
L007346,A,1000,24,0.0524,0,0.0
L007347,B,10000,12,0.0765,0,0.0
L007348,C,7500,24,0.1038,0,0.0
L007349,D,500,24,0.1614,0,0.0
L007350,A,2500,60,0.0624,0,0.0
L007351,C,5000,12,0.1071,0,0.0
L007352,D,1000,36,0.1432,0,0.0
L007353,B,1000,36,0.0739,0,0.0
L007354,A,10000,60,0.0516,0,0.0
L007355,B,1000,24,0.0836,0,0.0
L007356,B,500,24,0.0721,0,0.0
L007357,B,1000,36,0.0822,0,0.0
L007358,D,7500,12,0.1566,0,0.0
L007359,E,10000,60,0.1957,1,0.1083
L007360,C,10000,36,0.1146,0,0.0
L007361,B,10000,60,0.0753,0,0.0
L007362,B,5000,12,0.0878,0,0.0
L007363,A,10000,12,0.0524,0,0.0
L007364,B,1000,36,0.0785,0,0.0
L007365,D,2500,36,0.1563,0,0.0
L007366,E,7500,36,0.1912,1,0.1442
L007367,B,10000,24,0.0838,0,0.0
L007368,C,7500,60,0.1182,0,0.0
L007369,A,500,60,0.062,0,0.0
L007370,E,5000,12,0.2,0,0.0
L007371,B,500,24,0.0926,0,0.0
L007372,B,5000,12,0.0865,0,0.0
L007373,A,5000,24,0.0624,0,0.0
L007374,D,10000,36,0.1625,0,0.0
L007375,D,7500,60,0.157,0,0.0
L007376,A,2500,60,0.0543,0,0.0
L007377,D,7500,60,0.1532,0,0.0
L007378,D,1000,12,0.1504,0,0.0
L007379,C,1000,24,0.1071,0,0.0
L007380,B,2500,60,0.0746,0,0.0
L007381,D,10000,12,0.1507,0,0.0
L007382,E,7500,36,0.2013,0,0.0
L007383,B,5000,36,0.0794,0,0.0
L007384,A,500,36,0.0565,0,0.0
L007385,C,500,12,0.1067,1,0.1474
L007386,A,500,12,0.0501,0,0.0
L007387,D,7500,60,0.1504,0,0.0
L007388,D,1000,60,0.1444,0,0.0
L007389,B,2500,12,0.0756,0,0.0
L007390,C,10000,60,0.1067,0,0.0
L007391,D,5000,12,0.15,0,0.0
L007392,C,7500,12,0.1095,0,0.0
L007393,B,2500,60,0.0745,0,0.0
L007394,B,2500,24,0.0793,0,0.0
L007395,E,5000,60,0.1999,0,0.0
L007396,B,5000,60,0.0905,0,0.0
L007397,B,1000,60,0.0608,0,0.0
L007398,B,2500,12,0.0757,0,0.0
L007399,D,2500,60,0.1516,0,0.0
L007400,A,7500,24,0.0518,0,0.0
L007401,C,2500,12,0.1038,0,0.0
L007402,C,7500,36,0.1013,0,0.0
L007403,A,2500,36,0.0594,0,0.0
L007404,B,5000,60,0.0766,0,0.0
L007405,D,1000,36,0.1584,0,0.0
L007406,A,7500,36,0.0575,0,0.0
L007407,B,7500,24,0.0739,0,0.0
L007408,D,7500,24,0.1496,0,0.0
L007409,C,5000,60,0.1166,0,0.0
L007410,D,7500,24,0.1486,0,0.0
L007411,B,7500,36,0.0695,0,0.0
L007412,C,10000,36,0.1183,0,0.0
L007413,B,2500,24,0.0737,0,0.0
L007414,C,10000,60,0.11,0,0.0
L007415,C,500,36,0.113,0,0.0
L007416,B,1000,24,0.089,0,0.0
L007417,C,2500,36,0.11,0,0.0
L007418,C,2500,12,0.1099,0,0.0
L007419,D,10000,36,0.1493,0,0.0
L007420,D,2500,60,0.1566,0,0.0
L007421,C,5000,60,0.1066,0,0.0
L007422,C,5000,24,0.1094,0,0.0
L007423,C,1000,36,0.1079,0,0.0
L007424,E,7500,12,0.196,0,0.0
L007425,A,5000,60,0.0657,0,0.0
L007426,D,500,36,0.1534,0,0.0
L007427,B,500,60,0.0816,0,0.0
L007428,D,1000,24,0.1479,0,0.0
L007429,C,10000,12,0.1078,0,0.0
L007430,D,5000,24,0.1499,0,0.0
L007431,B,7500,60,0.0665,0,0.0
L007432,C,5000,24,0.1156,0,0.0
L007433,B,5000,36,0.0848,0,0.0
L007434,B,500,36,0.0718,0,0.0
L007435,B,500,12,0.0754,0,0.0
L007436,D,7500,36,0.1557,0,0.0
L007437,C,5000,36,0.1198,1,0.2317
L007438,A,500,36,0.0529,0,0.0
L007439,E,1000,12,0.2073,0,0.0
L007440,C,1000,36,0.1086,0,0.0
L007441,B,1000,24,0.0867,0,0.0
L007442,C,5000,60,0.1186,0,0.0
L007443,B,1000,12,0.0794,0,0.0
L007444,D,1000,36,0.1508,0,0.0
L007445,E,500,24,0.1894,0,0.0
L007446,B,10000,60,0.0773,0,0.0
L007447,E,2500,24,0.1947,1,0.1118
L007448,B,2500,36,0.0752,0,0.0
L007449,D,500,36,0.1335,0,0.0
L007450,D,10000,60,0.1483,0,0.0
L007451,A,7500,12,0.0471,0,0.0
L007452,C,500,36,0.1155,0,0.0
L007453,C,500,36,0.1167,0,0.0
L007454,D,500,12,0.1419,0,0.0
L007455,A,500,36,0.0615,0,0.0
L007456,C,500,12,0.1112,0,0.0
L007457,C,10000,24,0.1105,0,0.0
L007458,A,7500,12,0.0491,0,0.0
L007459,B,1000,36,0.0827,0,0.0
L007460,D,10000,60,0.1505,1,0.1506
L007461,D,5000,12,0.1462,0,0.0
L007462,B,10000,12,0.0773,0,0.0
L007463,A,10000,12,0.0562,0,0.0
L007464,B,7500,24,0.0775,1,0.2419
L007465,B,500,60,0.088,0,0.0
L007466,C,1000,12,0.1017,0,0.0
L007467,B,5000,12,0.0733,0,0.0
L007468,E,10000,12,0.1927,0,0.0
L007469,A,7500,24,0.0715,0,0.0
L007470,C,7500,12,0.1121,0,0.0
L007471,B,2500,24,0.0862,0,0.0
L007472,D,2500,24,0.155,0,0.0
L007473,B,2500,24,0.0848,0,0.0
L007474,A,7500,24,0.058,0,0.0
L007475,A,10000,24,0.0546,0,0.0
L007476,C,7500,60,0.1194,0,0.0
L007477,D,10000,36,0.1564,0,0.0
L007478,D,5000,36,0.1486,0,0.0
L007479,E,1000,24,0.1897,0,0.0
L007480,B,500,36,0.0824,0,0.0
L007481,C,1000,12,0.1095,0,0.0
L007482,C,500,12,0.1151,1,0.2844
L007483,B,2500,60,0.0776,0,0.0
L007484,B,10000,36,0.0794,0,0.0
L007485,B,2500,60,0.0803,0,0.0
L007486,A,5000,12,0.0517,0,0.0
L007487,B,10000,24,0.0783,0,0.0
L007488,B,7500,36,0.0876,0,0.0
L007489,A,1000,12,0.0541,0,0.0
L007490,A,5000,36,0.0529,0,0.0
L007491,B,5000,36,0.0645,0,0.0
L007492,B,1000,24,0.0827,0,0.0
L007493,B,1000,12,0.0707,0,0.0
L007494,B,7500,24,0.0858,0,0.0
L007495,E,5000,12,0.1947,0,0.0
L007496,C,5000,60,0.1109,0,0.0
L007497,B,7500,36,0.0718,0,0.0
L007498,B,2500,12,0.0774,0,0.0
L007499,D,2500,24,0.1541,0,0.0
L007500,A,1000,12,0.0435,0,0.0
L007501,C,10000,36,0.1035,0,0.0
L007502,E,7500,60,0.1911,0,0.0
L007503,C,5000,60,0.1123,0,0.0
L007504,C,500,36,0.1116,0,0.0
L007505,D,5000,24,0.1481,0,0.0
L007506,A,10000,12,0.0547,0,0.0
L007507,B,2500,36,0.0755,0,0.0
L007508,D,7500,12,0.1352,1,0.0573
L007509,C,2500,12,0.104,0,0.0
L007510,A,2500,36,0.0464,0,0.0
L007511,B,10000,36,0.0881,0,0.0
L007512,B,500,24,0.08,0,0.0
L007513,A,7500,24,0.0641,0,0.0
L007514,C,1000,60,0.1044,0,0.0
L007515,A,2500,36,0.049,0,0.0
L007516,E,2500,12,0.1993,1,0.2285
L007517,A,5000,36,0.057,0,0.0
L007518,A,1000,24,0.0582,0,0.0
L007519,B,7500,24,0.0814,0,0.0
L007520,A,2500,24,0.0663,0,0.0
L007521,C,500,24,0.109,0,0.0
L007522,A,2500,60,0.0585,0,0.0
L007523,C,5000,24,0.1087,1,0.2912
L007524,D,7500,12,0.1435,0,0.0
L007525,A,500,24,0.0545,0,0.0
L007526,D,2500,60,0.1496,0,0.0
L007527,C,2500,36,0.1071,0,0.0
L007528,B,10000,36,0.0725,0,0.0
L007529,D,10000,60,0.1488,0,0.0
L007530,D,10000,36,0.1498,0,0.0
L007531,B,500,24,0.0779,0,0.0
L007532,D,2500,12,0.1414,0,0.0
L007533,D,2500,24,0.1572,0,0.0
L007534,B,5000,12,0.0736,0,0.0
L007535,E,1000,60,0.1929,0,0.0
L007536,A,2500,12,0.0729,0,0.0
L007537,B,500,12,0.08,0,0.0
L007538,E,10000,36,0.1921,1,0.2365
L007539,B,1000,12,0.0775,0,0.0
L007540,A,2500,60,0.0575,0,0.0
L007541,D,7500,36,0.1462,0,0.0
L007542,C,10000,60,0.1168,1,0.1911
L007543,A,10000,60,0.048,0,0.0
L007544,B,10000,36,0.088,0,0.0
L007545,C,5000,36,0.1056,0,0.0
L007546,D,500,24,0.1529,0,0.0
L007547,B,1000,36,0.0724,0,0.0
L007548,C,5000,12,0.1131,0,0.0
L007549,E,10000,60,0.1912,0,0.0
L007550,E,10000,12,0.1894,0,0.0
L007551,A,5000,60,0.0558,0,0.0
L007552,D,500,60,0.1476,0,0.0
L007553,C,2500,12,0.1132,0,0.0
L007554,D,10000,12,0.1414,0,0.0
L007555,D,10000,36,0.1512,0,0.0
L007556,A,1000,36,0.0534,0,0.0
L007557,C,1000,36,0.1103,1,0.1716
L007558,A,5000,12,0.0597,0,0.0
L007559,C,500,24,0.1152,0,0.0
L007560,A,2500,60,0.0575,0,0.0
L007561,A,2500,24,0.0533,0,0.0
L007562,D,10000,12,0.1466,0,0.0
L007563,C,7500,60,0.1154,0,0.0
L007564,B,10000,24,0.0727,0,0.0
L007565,A,1000,36,0.0555,0,0.0
L007566,B,500,12,0.0672,0,0.0
L007567,C,7500,36,0.1062,0,0.0
L007568,D,7500,24,0.1522,0,0.0
L007569,D,2500,36,0.1586,1,0.0822
L007570,B,10000,12,0.0775,0,0.0
L007571,A,500,60,0.0563,0,0.0
L007572,A,2500,60,0.052,0,0.0
L007573,E,500,36,0.189,0,0.0
L007574,C,7500,60,0.1194,0,0.0
L007575,B,2500,12,0.0632,0,0.0
L007576,D,1000,60,0.1465,0,0.0
L007577,B,10000,36,0.0768,0,0.0
L007578,A,7500,36,0.0583,0,0.0
L007579,B,10000,24,0.0769,0,0.0
L007580,C,1000,60,0.1179,0,0.0
L007581,B,2500,36,0.0732,0,0.0
L007582,B,2500,60,0.0859,0,0.0
L007583,C,500,24,0.1059,0,0.0
L007584,E,7500,60,0.1962,0,0.0
L007585,C,7500,12,0.1148,0,0.0
L007586,B,1000,60,0.0811,0,0.0
L007587,B,7500,24,0.0871,0,0.0
L007588,A,500,36,0.0497,0,0.0
L007589,C,5000,12,0.1213,0,0.0
L007590,C,500,24,0.1147,0,0.0
L007591,A,1000,24,0.0502,0,0.0
L007592,B,10000,60,0.0784,0,0.0
L007593,D,5000,12,0.1562,0,0.0
L007594,A,10000,36,0.0617,0,0.0
L007595,D,5000,24,0.151,0,0.0
L007596,B,5000,12,0.0704,0,0.0
L007597,C,5000,24,0.1127,0,0.0
L007598,D,5000,60,0.1503,0,0.0
L007599,C,5000,60,0.1155,0,0.0
L007600,C,10000,12,0.1151,0,0.0
L007601,C,2500,12,0.1051,0,0.0
L007602,B,500,60,0.0735,0,0.0
L007603,B,10000,36,0.0763,0,0.0
L007604,C,1000,36,0.1103,1,0.3519
L007605,E,500,12,0.1817,0,0.0
L007606,A,1000,36,0.0761,0,0.0
L007607,C,500,36,0.1146,1,0.3488
L007608,A,10000,12,0.0538,0,0.0
L007609,A,5000,36,0.0448,0,0.0
L007610,A,7500,36,0.0445,0,0.0
L007611,C,2500,60,0.1124,1,0.3636
L007612,B,2500,12,0.0809,1,0.2669
L007613,C,2500,12,0.1046,0,0.0
L007614,C,500,12,0.1077,0,0.0
L007615,A,10000,24,0.0406,0,0.0
L007616,A,7500,24,0.0484,0,0.0
L007617,D,5000,24,0.1496,0,0.0
L007618,A,5000,60,0.0448,0,0.0
L007619,E,500,60,0.191,0,0.0
L007620,B,1000,60,0.0626,0,0.0
L007621,C,500,60,0.1121,1,0.2927
L007622,E,2500,36,0.195,0,0.0
L007623,E,5000,36,0.2003,0,0.0
L007624,B,500,24,0.0868,0,0.0
L007625,C,500,12,0.1172,0,0.0
L007626,C,2500,12,0.1182,0,0.0
L007627,A,500,24,0.0607,0,0.0
L007628,E,10000,12,0.2057,1,0.0834
L007629,A,10000,12,0.0556,0,0.0
L007630,C,2500,60,0.1161,0,0.0
L007631,C,2500,24,0.1086,0,0.0
L007632,C,5000,12,0.1049,0,0.0
L007633,D,7500,24,0.162,0,0.0
L007634,B,1000,24,0.0848,0,0.0
L007635,A,5000,24,0.0571,0,0.0
L007636,A,5000,24,0.0496,0,0.0
L007637,D,2500,36,0.1419,0,0.0
L007638,A,5000,36,0.0572,0,0.0
L007639,E,1000,24,0.2016,0,0.0
L007640,C,10000,60,0.114,0,0.0
L007641,C,5000,12,0.1133,0,0.0
L007642,E,5000,24,0.1875,0,0.0
L007643,A,5000,36,0.0599,0,0.0
L007644,A,1000,24,0.0452,0,0.0
L007645,B,5000,36,0.076,0,0.0
L007646,A,7500,12,0.0571,0,0.0
L007647,C,10000,36,0.114,0,0.0
L007648,D,5000,60,0.1503,0,0.0
L007649,D,1000,36,0.1536,0,0.0
L007650,B,2500,60,0.0773,0,0.0
L007651,B,7500,24,0.0778,0,0.0
L007652,A,2500,24,0.0632,0,0.0
L007653,B,500,24,0.0919,0,0.0
L007654,A,7500,36,0.0503,0,0.0
L007655,D,5000,60,0.1488,0,0.0
L007656,C,10000,12,0.1207,0,0.0
L007657,C,7500,60,0.1044,0,0.0
L007658,B,1000,36,0.0843,0,0.0
L007659,B,1000,60,0.0798,0,0.0
L007660,B,10000,60,0.0773,0,0.0
L007661,C,5000,12,0.1137,0,0.0
L007662,C,10000,12,0.1162,0,0.0
L007663,B,500,24,0.0867,0,0.0
L007664,C,2500,36,0.1201,0,0.0
L007665,A,7500,12,0.0511,0,0.0
L007666,D,2500,12,0.1476,0,0.0
L007667,B,500,24,0.0736,0,0.0
L007668,B,2500,12,0.0796,0,0.0
L007669,D,500,36,0.1572,0,0.0
L007670,D,500,12,0.1561,0,0.0
L007671,A,1000,36,0.0628,0,0.0
L007672,C,5000,24,0.1133,0,0.0
L007673,A,500,24,0.0539,0,0.0
L007674,B,10000,24,0.0836,0,0.0
L007675,D,5000,36,0.1523,1,0.0388
L007676,C,2500,12,0.1147,0,0.0
L007677,B,1000,60,0.0778,0,0.0
L007678,A,10000,36,0.0466,0,0.0
L007679,C,10000,60,0.1097,0,0.0
L007680,E,5000,12,0.1954,0,0.0
L007681,A,1000,24,0.0622,0,0.0
L007682,D,7500,12,0.1475,0,0.0
L007683,B,1000,36,0.0769,0,0.0
L007684,E,7500,36,0.2023,1,0.0653
L007685,C,2500,60,0.108,0,0.0
L007686,D,1000,24,0.1406,0,0.0
L007687,C,1000,12,0.1111,0,0.0
L007688,B,7500,60,0.0866,0,0.0
L007689,C,10000,60,0.1153,1,0.3147
L007690,E,10000,60,0.1941,1,0.096
L007691,A,7500,12,0.0531,0,0.0
L007692,C,500,36,0.1059,0,0.0
L007693,E,5000,36,0.201,1,0.0
L007694,A,7500,24,0.0505,0,0.0
L007695,E,500,24,0.1836,0,0.0
L007696,C,1000,12,0.1141,0,0.0
L007697,D,500,60,0.1486,0,0.0
L007698,D,1000,12,0.1506,0,0.0
L007699,A,1000,36,0.0626,0,0.0
L007700,C,500,24,0.1084,0,0.0
L007701,D,2500,12,0.1551,0,0.0
L007702,A,5000,36,0.0521,0,0.0
L007703,C,5000,24,0.1194,0,0.0
L007704,E,10000,60,0.1888,1,0.2058
L007705,D,2500,24,0.1458,0,0.0
L007706,D,500,24,0.1482,0,0.0
L007707,A,10000,24,0.0449,0,0.0
L007708,E,10000,36,0.1972,0,0.0
L007709,A,7500,12,0.0482,0,0.0
L007710,A,2500,12,0.0502,0,0.0
L007711,C,7500,36,0.1256,0,0.0
L007712,B,1000,36,0.0751,0,0.0
L007713,D,1000,60,0.1439,0,0.0
L007714,A,1000,12,0.0462,0,0.0
L007715,B,2500,12,0.073,0,0.0
L007716,E,1000,24,0.1939,0,0.0
L007717,D,7500,24,0.16,0,0.0
L007718,D,500,36,0.1536,0,0.0
L007719,C,500,36,0.1252,0,0.0
L007720,B,2500,12,0.0754,0,0.0
L007721,D,1000,60,0.1469,0,0.0
L007722,A,7500,36,0.061,0,0.0
L007723,B,10000,36,0.0741,0,0.0
L007724,C,500,36,0.1226,0,0.0
L007725,D,2500,36,0.1588,0,0.0
L007726,A,2500,24,0.0608,0,0.0
L007727,C,5000,24,0.1127,0,0.0
L007728,C,500,12,0.1135,0,0.0
L007729,C,1000,12,0.1151,0,0.0
L007730,C,10000,60,0.1118,0,0.0
L007731,B,10000,60,0.0722,0,0.0
L007732,D,5000,36,0.1518,1,0.2744
L007733,D,7500,36,0.1592,1,0.2042
L007734,C,7500,24,0.0982,0,0.0
L007735,B,10000,12,0.0776,0,0.0
L007736,D,7500,36,0.1544,0,0.0
L007737,A,10000,60,0.0576,0,0.0
L007738,A,1000,24,0.0517,0,0.0
L007739,A,1000,60,0.0713,0,0.0
L007740,D,2500,24,0.1562,0,0.0
L007741,E,1000,36,0.1902,0,0.0
L007742,B,1000,24,0.0808,0,0.0
L007743,A,2500,24,0.0484,0,0.0
L007744,B,7500,12,0.0837,0,0.0
L007745,B,7500,60,0.0798,0,0.0
L007746,A,7500,36,0.039,0,0.0
L007747,B,10000,36,0.0764,0,0.0
L007748,B,500,12,0.0804,0,0.0
L007749,A,500,36,0.0662,0,0.0
L007750,D,7500,36,0.1407,0,0.0
L007751,C,2500,36,0.1239,0,0.0
L007752,D,2500,24,0.1615,0,0.0
L007753,C,10000,60,0.1052,0,0.0
L007754,A,1000,12,0.0629,0,0.0
L007755,D,5000,36,0.1523,1,0.2092
L007756,A,2500,36,0.0492,0,0.0
L007757,B,1000,36,0.0767,0,0.0
L007758,A,10000,12,0.0624,0,0.0
L007759,C,5000,60,0.1146,0,0.0
L007760,A,1000,24,0.0541,0,0.0
L007761,A,7500,24,0.055,0,0.0
L007762,A,500,24,0.0549,0,0.0
L007763,C,1000,12,0.1143,0,0.0
L007764,C,5000,60,0.111,0,0.0
L007765,A,5000,24,0.0604,0,0.0
L007766,A,7500,60,0.0513,0,0.0
L007767,D,5000,36,0.1419,0,0.0
L007768,A,10000,12,0.0448,0,0.0
L007769,D,5000,12,0.1437,1,0.2134
L007770,B,2500,12,0.0731,0,0.0
L007771,A,1000,60,0.053,0,0.0
L007772,A,7500,36,0.0513,0,0.0
L007773,C,5000,60,0.1142,0,0.0
L007774,B,7500,60,0.0839,0,0.0
L007775,C,10000,60,0.1086,0,0.0
L007776,C,1000,12,0.1204,0,0.0
L007777,C,10000,24,0.1078,0,0.0
L007778,B,10000,24,0.0748,0,0.0
L007779,D,10000,60,0.1398,0,0.0
L007780,A,10000,60,0.0675,0,0.0
L007781,E,2500,24,0.188,1,0.208
L007782,B,10000,60,0.0802,0,0.0
L007783,A,7500,36,0.0496,0,0.0
L007784,D,2500,60,0.1515,0,0.0
L007785,C,10000,60,0.1221,0,0.0
L007786,D,7500,36,0.1534,0,0.0
L007787,C,2500,36,0.1048,0,0.0
L007788,C,5000,12,0.104,0,0.0
L007789,E,500,12,0.1896,0,0.0
L007790,D,10000,36,0.1587,0,0.0
L007791,A,2500,60,0.0573,0,0.0
L007792,A,10000,24,0.06,0,0.0
L007793,B,7500,24,0.0648,0,0.0
L007794,E,500,60,0.2026,1,0.0534
L007795,D,500,60,0.149,1,0.3484
L007796,E,5000,60,0.1848,0,0.0
L007797,B,1000,36,0.0763,0,0.0
L007798,A,10000,60,0.0489,0,0.0
L007799,A,2500,24,0.0514,0,0.0
L007800,C,10000,36,0.1084,0,0.0
L007801,C,5000,36,0.1144,0,0.0
L007802,A,2500,36,0.0648,0,0.0
L007803,B,500,12,0.0763,0,0.0
L007804,C,1000,12,0.1159,1,0.2655
L007805,B,2500,24,0.0707,0,0.0
L007806,C,5000,36,0.1086,0,0.0
L007807,C,1000,24,0.1079,0,0.0
L007808,B,7500,12,0.0755,0,0.0
